Loại hàng,Nhóm hàng(3 Cấp),Mã hàng,Mã vạch,Tên hàng,Thương hiệu,Giá bán,Giá vốn,Tồn kho,Đặt NCC,KH đặt,Dự kiến hết hàng,Tồn nhỏ nhất,Tồn lớn nhất,ĐVT,Mã ĐVT Cơ bản,Quy đổi,Thuộc tính,Mã HH Liên quan,"Hình ảnh (url1,url2...)",Quản lý lô-hạn sử dụng,Trọng lượng,Tích điểm,Đang kinh doanh,Được bán trực tiếp,Mô tả,Mẫu ghi chú,Vị trí,Hàng thành phần,Lô 1,Hạn sử dụng 1,Tồn 1
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001408,8936047443635-1,Bánh cookies bơ thập Cẩm HT 500gx8(Richy_đỏ),Richy,"155,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2026/01/24/bachhoabn/365d5f27ed4045f8bcc256cebd19c0bd.jpg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001408-1,,Bánh cookies bơ thập Cẩm HT 500gx8(Richy_đỏ),Richy,"1,240,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"124,999,999.875",Thùng,13001408,8.0,,13001408,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Snack, đồ ăn vặt>>Snack Bim bim",14000502,8936079120139,Khoai Tây 20k (Trộn),,"20,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói(Khoai Tây Classic),,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Snack, đồ ăn vặt>>Snack Bim bim",14000502-1,8936079121020,Khoai Tây 20k (Trộn),,"20,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói(Tảo Biển Nori),14000502,1.0,,14000502,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Snack, đồ ăn vặt>>Snack Bim bim",14000502-2,8936079121013,Khoai Tây 20k (Trộn),,"20,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói(Sườn nướng BBQ Brazil),14000502,1.0,,14000502,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Snack, đồ ăn vặt>>Snack Bim bim",14000502-3,8936079124236,Khoai Tây 20k (Trộn),,"20,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói(Tôm Càng Đút Lò Phô Mai Tan Chảy),14000502,1.0,,14000502,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Snack, đồ ăn vặt>>Snack Bim bim",14000502-4,8936079121167,Khoai Tây 20k (Trộn),,"20,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói(Phô Mai Cheddar),14000502,1.0,,14000502,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Snack, đồ ăn vặt>>Snack Bim bim",14000502-5,8936079121778,Khoai Tây 20k (Trộn),,"20,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói(Thăn Bò Nướng Texas),14000502,1.0,,14000502,,0,,1,1,1,,,,,,,
Hàng hóa,Thủ công>>Sự kiện>>Tết,29000015,,Phụ kiện hộp,,"110,000.0","100,000.0",0.0,0.0,0.0,0 ngày,0.0,0.0,Set,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,Chăm sóc nhà cửa>>Vệ sinh nhà cửa>>Nhóm Tẩy Rửa Hasu,18001308,8935337800219,Sutiki Nước tẩy bồn cầu và nhà tắm đen chai 750ml/20,,"30,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Chai,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2026/01/23/bachhoabn/b3806e1ba02d4348be6f0573aed594e3.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,Chăm sóc nhà cửa>>Giặt giũ và chăm sóc quần áo>>Nước Xả,18001309,8935337802299,Xả vải khô Zesty hồng chai 100ml/24,,"53,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Chai,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2026/01/23/bachhoabn/5a76729e2e074063a689e236d5e18150.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,Chăm sóc nhà cửa>>Giặt giũ và chăm sóc quần áo>>Nước Giặt,18001307,8934868195580,101 OMO Nước Giặt Matic Sạch Thơm Vượt Trội 1.9Kg/4 Túi,,"80,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Túi,,1.0,,,,0,0.0,1,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc tóc và da đầu>>Dầu gội,01001014,8934868192145,108DOVE Dầu Gội CERAMIDE Phục Hồi Hư Tổn 300G/12 Chai,,"85,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Chai,,1.0,,,,0,0.0,1,1,1,,,,,,,
Hàng hóa,Chăm sóc cá nhân>>Chăm sóc tóc và da đầu>>Dầu gội,01001015,8934868166887,111SUNSILK Dầu Gội Óng Mượt Rạng Ngời (Đen) 900g/8-Chai,,"158,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Chai,,1.0,,,https://cdn1-retail-images.kiotviet.vn/2026/01/23/bachhoabn/f2cca5e4093043f89097686bbb21ed59.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",14000501,8936047449033-2,Bánh cookies bơ thập cẩm HT 310gx10(Majestic hoa nhí_vàng),,"80,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,https://cdn1-retail-images.kiotviet.vn/2026/01/23/bachhoabn/95dcd0f2b80c4249866b9af7c80c7154.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",14000501-1,,Bánh cookies bơ thập cẩm HT 310gx10(Majestic hoa nhí_vàng),,"800,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"99,999,999.90",Thùng,14000501,10.0,,14000501,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo Tổng Hợp",13001407,8693029612051,Elvan Truffle hộp thiếc vuông 255gx10,,"110,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,https://cdn1-retail-images.kiotviet.vn/2026/01/23/bachhoabn/c7c470f8cd53496c81a6003619a9e017.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo Tổng Hợp",13001407-1,,Elvan Truffle hộp thiếc vuông 255gx10,,"1,100,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"99,999,999.90",Thùng,13001407,10.0,,13001407,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo Tổng Hợp",13001406,9556296203645,Kẹo LOT100 - Túi 1kgx12- Tổng hợp,,"210,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,https://cdn1-retail-images.kiotviet.vn/2026/01/23/bachhoabn/efef5cade991411f93e9a783f9be9b74.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo Tổng Hợp",13001406-1,,Kẹo LOT100 - Túi 1kgx12- Tổng hợp,,"2,520,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"83,333,333.250",Thùng,13001406,12.0,,13001406,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Hạt, trái cây sấy>>Trái cây sấy",14000500,8936117673993-2,Nho khô Queen Raisin 90g*36(Hg Chữ Nhật)_Đỏ,,"25,000.0","18,900.0",0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Hạt, trái cây sấy>>Trái cây sấy",14000500-1,,Nho khô Queen Raisin 90g*36(Hg Chữ Nhật)_Đỏ,,"900,000.0","680,400.0",0.0,0.0,0.0,0 ngày,0.0,"27,777,777.750",Thùng,14000500,36.0,,14000500,,0,,1,1,1,,,,,,,
Hàng hóa,Thủ công>>Sự kiện>>Tết,29000013,,Set quà tết HS048,,0.0,0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Giỏ,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,Thủ công>>Sự kiện>>Tết,29000012,,Set quà tết HS035,,0.0,0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Giỏ,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Đồ uống>>Yến mạch, ngũ cốc dinh dưỡng>>Hạt ăn liền",14000499,,Hạt điều đỏ,,"160,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Kg,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Dầu ăn, nước chấm, gia vị>>Gia vị>>Tiêu, sate, ớt bột,...",10000876,,Hạt tiêu,,"65,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",gam,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Miến, bún, nui, bánh đa.. Đồ khô",09001422,,Quế thơm,,"15,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Miến, bún, nui, bánh đa.. Đồ khô",09001421,,Thảo quả,,"35,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Miến, bún, nui, bánh đa.. Đồ khô",09001420,,Hoa hồi,,"25,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Miến, bún, nui, bánh đa.. Đồ khô",10000875,,Muối hạt thường 1kg,,"10,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Miến, bún, nui, bánh đa.. Đồ khô",09001419,,Miến con,,"65,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,Nhà cửa và đời sống>>Dụng cụ phòng ăn và nhà bếp>>Đồ dùng một lần,16000110,,Đũa mâm cưới,,"5,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Bộ,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,Nhà cửa và đời sống>>Dụng cụ phòng ăn và nhà bếp>>Đồ dùng một lần,16000110-1,,Đũa mâm cưới,,"500,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"9,999,999.990",Thùng,16000110,100.0,,16000110,,0,,1,1,1,,,,,,,
Hàng hóa,Nhà cửa và đời sống>>Dụng cụ phòng ăn và nhà bếp>>Đồ dùng một lần,16000109,,Cốc giấy đỏ,,"1,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2026/01/22/bachhoabn/a27b9841db9649dab0ac5537e181f68f.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,Nhà cửa và đời sống>>Dụng cụ phòng ăn và nhà bếp>>Đồ dùng một lần,16000109-1,6976952760245,Cốc giấy đỏ,,"50,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"19,999,999.980",Túi,16000109,50.0,,16000109,,0,0.0,1,1,1,,,,,,,
Hàng hóa,Nhà cửa và đời sống>>Dụng cụ phòng ăn và nhà bếp>>Đồ dùng một lần,16000109-2,,Cốc giấy đỏ,,"1,200,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"833,333.333",Thùng,16000109,"1,200.0",,16000109,,0,0.0,1,1,1,,,,,,,
Hàng hóa,Nhà cửa và đời sống>>Dụng cụ phòng ăn và nhà bếp>>Đồ dùng một lần,16000108,,Cốc giấy trắng,,"1,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2026/01/22/bachhoabn/c37f600be88c4196b5934bfe747aa81a.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,Nhà cửa và đời sống>>Dụng cụ phòng ăn và nhà bếp>>Đồ dùng một lần,16000108-1,6978055120001,Cốc giấy trắng,,"23,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"19,999,999.980",Túi,16000108,50.0,,16000108,,0,0.0,1,1,1,,,,,,,
Hàng hóa,Nhà cửa và đời sống>>Dụng cụ phòng ăn và nhà bếp>>Đồ dùng một lần,16000108-2,,Cốc giấy trắng,,"920,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"500,000.0",Thùng,16000108,"2,000.0",,16000108,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Hạt, trái cây sấy>>Trái cây sấy",14000498,8936117673993-1,Nho khô Queen Raisin 90g*36 (Hg Chữ Nhật)_XANH DƯƠNG,,"25,000.0","18,900.0",0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Hạt, trái cây sấy>>Trái cây sấy",14000497,8936117673993,Nho khô Queen Raisin 90g*36(Hg Chữ Nhật)_Vàng,,"25,000.0","18,900.0",0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo",13001403,8938553804191,Andy Kẹo dẻo xoài Chín cốt trái cây bóc vỏ 270g*24g,,"35,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2026/01/22/bachhoabn/bc3266e31f5d4c5dbfccf6087743dd4a.png,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo",13001403-1,,Andy Kẹo dẻo xoài Chín cốt trái cây bóc vỏ 270g*24g,,"840,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"41,666,666.625",Thùng,13001403,24.0,,13001403,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Mứt, thạch, rong biển>>Thạch",14000495,8935057103614,GN Zai Zai Thạch phô mai túi lưới 560g * 10g,,"50,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Túi,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Mứt, thạch, rong biển>>Thạch",14000495-1,,GN Zai Zai Thạch phô mai túi lưới 560g * 10g,,"500,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"99,999,999.90",Thùng,14000495,10.0,,14000495,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo",13001402,8936034612778,PC Bánh mứt trái cây dâu gói 450g*12g,,"40,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2026/01/22/bachhoabn/58e4500a310940a7b86b105969343e5d.png,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo",13001402-1,,PC Bánh mứt trái cây dâu gói 450g*12g,,"480,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"83,333,333.250",Thùng,13001402,12.0,,13001402,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo Tổng Hợp",13001404,8938553804207,Andy Kẹo Xoài Chín bóc vỏ gói 400g * 20g,,"50,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2026/01/22/bachhoabn/e6df533319544c25a3dea61019f65cb9.png,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo Tổng Hợp",13001404-1,,Andy Kẹo Xoài Chín bóc vỏ gói 400g * 20g,,"1,000,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"49,999,999.950",Thùng,13001404,20.0,,13001404,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo",13001405,8938564871021,Ba Đình Kẹo S.C nhân trái cây kingfruits 800g*10G,,"70,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo",13001405-1,,Ba Đình Kẹo S.C nhân trái cây kingfruits 800g*10G,,"700,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"99,999,999.90",Thùng,13001405,10.0,,13001405,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Mứt, thạch, rong biển>>Thạch",14000496,8935057102518,ĐH Kẹo thạch zai zai 1kg*8g,,"70,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Mứt, thạch, rong biển>>Thạch",14000496-1,,ĐH Kẹo thạch zai zai 1kg*8g,,"560,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"124,999,999.875",Thùng,14000496,8.0,,14000496,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo Tổng Hợp",13001401,8938553804023,ANDY Kẹo dẻo bắp nhân chảy to 900g*10,,"60,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2026/01/22/bachhoabn/fc1f2d67f35a485688ecc14cf144ec35.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo Tổng Hợp",13001401-1,,ANDY Kẹo dẻo bắp nhân chảy to 900g*10,,"600,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"99,999,999.90",Thùng,13001401,10.0,,13001401,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Dầu ăn, nước chấm, gia vị>>Nước chấm, mắm>>Nước mắm",10000874,8936236470978,Nước mắm Nam Ngư cá cơm chai thủy tinh MB 12chai x 500ml,,"50,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Chai,,1.0,,,https://cdn1-retail-images.kiotviet.vn/2026/01/22/bachhoabn/4f1fa25c208d48a98c76f48f3083b713.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Dầu ăn, nước chấm, gia vị>>Nước chấm, mắm>>Nước mắm",10000874-1,,Nước mắm Nam Ngư cá cơm chai thủy tinh MB 12chai x 500ml,,"600,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"83,333,333.250",Thùng,10000874,12.0,,10000874,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Thịt, trứng, thủy hải sản tươi>>Thịt>>Thịt tẩm gia vị ăn liền",14000493,8936034878686,Chân gà Ponnie xốt cay 80 túi x 1 chân x 33gr,,"9,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,https://cdn1-retail-images.kiotviet.vn/2026/01/22/bachhoabn/c1a5e28b292c426fbdc2da1871845652.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Thịt, trứng, thủy hải sản tươi>>Thịt>>Thịt tẩm gia vị ăn liền",14000494,8936034878792,Chân gà Ponnie xốt mật ong 80 túi x 1 chân x 33gr,,"9,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,https://cdn1-retail-images.kiotviet.vn/2026/01/22/bachhoabn/7688fa65506541178c21271a7a204609.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001400,8936036028577,BỘ QUÀ TẶNG BÌNH AN 5_Y26,,"283,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,Thủ công>>Sự kiện>>Tết,29000011,,Set Phụ kiện quà chậu gỗ,,"65,000.0","60,000.0",0.0,0.0,0.0,0 ngày,0.0,0.0,Set,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001341,8936047449033-1,Bánh cookies bơ thập cẩm HT 310gx10 (Majestic hoa nhí_xanh),Richy,"85,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001341-1,,Bánh cookies bơ thập cẩm HT 310gx10 (Majestic hoa nhí_xanh),Richy,"850,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"99,999,999.90",Thùng,13001341,10.0,,13001341,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001340,8936226200516,Bánh quy Kenju Nougat kem sữa HT Mã đáo 217gx12 (Đỏ),Richy,"80,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001340-1,,Bánh quy Kenju Nougat kem sữa HT Mã đáo 217gx12 (Đỏ),Richy,"960,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"83,333,333.250",Thùng,13001340,12.0,,13001340,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001399,8936047449033,Bánh cookies bơ thập cẩm HT 310gx10 (Majestic hoa nhí_đỏ),Richy,"85,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001399-1,,Bánh cookies bơ thập cẩm HT 310gx10 (Majestic hoa nhí_đỏ),Richy,"850,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"99,999,999.90",Thùng,13001399,10.0,,13001399,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001398,8936047440146,Bánh quy tôm HT 192gx12(Kenju kim cương_đỏ),Richy,"75,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001398-1,,Bánh quy tôm HT 192gx12(Kenju kim cương_đỏ),Richy,"900,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"83,333,333.250",Thùng,13001398,12.0,,13001398,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Kẹo Tổng Hợp",13001397,8697671955627,Kẹo cứng Rosha hỗn hợp 150g HS Vuông Vàng,,"68,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001396,8996001303627,Bánh Danisa 454g,,"120,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,https://cdn2-retail-images.kiotviet.vn/2026/01/19/bachhoabn/b9a28edbfa6a4db4bc34a18c22f8d815.png,0,,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Bánh>>Bánh Tổng Hợp",13001396-1,,Bánh Danisa 454g,,"1,440,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"83,333,333.250",Thùng,13001396,12.0,,13001396,,0,,1,1,1,,,,,,,
Hàng hóa,"Sữa, sản phẩm từ sữa>>Sản phẩm từ sữa khác>>Ngũ cốc",13001395,8934683008720,Ngũ cốc dinh dưỡng B'fast Bịch 500g,,"60,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Gói,,1.0,,,https://cdn1-retail-images.kiotviet.vn/2026/01/19/bachhoabn/f17e6981939d4958a30d448e04cb4d0d.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì ăn liền",09001417,8936221044719,Mỳ Omachi quán xá châu á mì bò Đài Loan,,"27,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,https://cdn1-retail-images.kiotviet.vn/2026/01/19/bachhoabn/36c1259fb03e4a89aa7a03981926b5d4.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì ăn liền",09001417-1,,Mỳ Omachi quán xá châu á mì bò Đài Loan,,"324,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"83,333,333.250",Thùng,09001417,12.0,,09001417,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì ăn liền",09001418,8936221044726,Mì Omachi quán xá Châu Á Bangkok 12 hộp x 96gr,,"27,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Hộp,,1.0,,,https://cdn1-retail-images.kiotviet.vn/2026/01/19/bachhoabn/486d5b5d21ba455f9ecb8cd900541fc2.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Gạo, bột và thực phẩm khô>>Thực phẩm ăn liền>>Mì ăn liền",09001418-1,,Mì Omachi quán xá Châu Á Bangkok 12 hộp x 96gr,,"324,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"83,333,333.250",Thùng,09001418,12.0,,09001418,,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Socola",13001392,9556182104001,CDM Milk 12x24x34G,,"20,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"999,999,999.0",Cái,,1.0,,,https://cdn1-retail-images.kiotviet.vn/2026/01/19/bachhoabn/35263abf5d224bac8efda2ab85b8b13d.jpeg,0,0.0,1,1,1,,,,,,,
Hàng hóa,"Bánh, kẹo, snack>>Kẹo>>Socola",13001392-1,,CDM Milk 12x24x34G,,"240,000.0",0.0,0.0,0.0,0.0,0 ngày,0.0,"83,333,333.250",Hộp,13001392,12.0,,13001392,,0,0.0,1,1,1,,,,,,,
